plan_code,Plan_Name,NAV_Value,NAV_Date,,0
GP,Growth,16.78,19/06/2014,,
GP,Growth,16.71,20/06/2014,,
GP,Growth,16.73,23/06/2014,,
GP,Growth,16.96,24/06/2014,,
GP,Growth,16.92,25/06/2014,,
GP,Growth,16.8,26/06/2014,,
GP,Growth,16.88,27/06/2014,,
GP,Growth,17.15,30/06/2014,,
GP,Growth,17.23,01/07/2014,,
GP,Growth,17.37,02/07/2014,,
GP,Growth,17.34,03/07/2014,,
GP,Growth,17.41,04/07/2014,,
GP,Growth,17.43,07/07/2014,,
GP,Growth,16.93,08/07/2014,,
GP,Growth,16.82,09/07/2014,,
GP,Growth,16.81,10/07/2014,,
GP,Growth,16.5,11/07/2014,,
GP,Growth,16.44,14/07/2014,,
GP,Growth,16.74,15/07/2014,,
GP,Growth,17,16/07/2014,,
GP,Growth,17.08,17/07/2014,,
GP,Growth,17.04,18/07/2014,,
GP,Growth,17,21/07/2014,,
GP,Growth,17.05,22/07/2014,,
GP,Growth,17.13,23/07/2014,,
GP,Growth,17.2,24/07/2014,,
GP,Growth,16.99,25/07/2014,,
GP,Growth,16.9,28/07/2014,,
GP,Growth,16.97,30/07/2014,,
GP,Growth,16.89,31/07/2014,,
GP,Growth,16.75,01/08/2014,,
GP,Growth,16.92,04/08/2014,,
GP,Growth,17,05/08/2014,,
GP,Growth,16.86,06/08/2014,,
GP,Growth,16.8,07/08/2014,,
GP,Growth,16.57,08/08/2014,,
GP,Growth,16.66,11/08/2014,,
GP,Growth,16.8,12/08/2014,,
GP,Growth,16.67,13/08/2014,,
GP,Growth,16.82,14/08/2014,,
GP,Growth,17.11,18/08/2014,,
GP,Growth,17.24,19/08/2014,,
GP,Growth,17.25,20/08/2014,,
GP,Growth,17.4,21/08/2014,,
GP,Growth,17.49,22/08/2014,,
GP,Growth,17.41,25/08/2014,,
GP,Growth,17.4,26/08/2014,,
GP,Growth,17.49,27/08/2014,,
GP,Growth,17.49,28/08/2014,,
GP,Growth,17.74,01/09/2014,,
GP,Growth,17.83,02/09/2014,,
GP,Growth,17.92,03/09/2014,,
GP,Growth,17.83,04/09/2014,,
GP,Growth,17.87,05/09/2014,,
GP,Growth,18.08,08/09/2014,,
GP,Growth,18.05,09/09/2014,,
GP,Growth,18,10/09/2014,,
GP,Growth,18.11,11/09/2014,,
GP,Growth,18.23,12/09/2014,,
GP,Growth,18.21,15/09/2014,,
GP,Growth,17.84,16/09/2014,,
GP,Growth,17.92,17/09/2014,,
GP,Growth,18.24,18/09/2014,,
GP,Growth,18.3,19/09/2014,,
GP,Growth,18.28,22/09/2014,,
GP,Growth,17.97,23/09/2014,,
GP,Growth,17.87,24/09/2014,,
GP,Growth,17.6,25/09/2014,,
GP,Growth,17.75,26/09/2014,,
GP,Growth,17.8,29/09/2014,,
GP,Growth,17.8,30/09/2014,,
GP,Growth,17.72,01/10/2014,,
GP,Growth,17.5,07/10/2014,,
GP,Growth,17.47,08/10/2014,,
GP,Growth,17.8,09/10/2014,,
GP,Growth,17.58,10/10/2014,,
GP,Growth,17.66,13/10/2014,,
GP,Growth,17.63,14/10/2014,,
GP,Growth,17.4,16/10/2014,,
GP,Growth,17.51,17/10/2014,,
GP,Growth,17.71,20/10/2014,,
GP,Growth,17.85,21/10/2014,,
GP,Growth,18.02,22/10/2014,,
GP,Growth,17.98,27/10/2014,,
GP,Growth,18.08,28/10/2014,,
GP,Growth,18.2,29/10/2014,,
GP,Growth,18.3,30/10/2014,,
GP,Growth,18.62,31/10/2014,,
GP,Growth,18.67,03/11/2014,,
GP,Growth,18.78,05/11/2014,,
GP,Growth,18.85,07/11/2014,,
GP,Growth,18.85,10/11/2014,,
GP,Growth,18.9,11/11/2014,,
GP,Growth,18.93,12/11/2014,,
GP,Growth,18.92,13/11/2014,,
GP,Growth,19.03,14/11/2014,,
GP,Growth,19.18,17/11/2014,,
GP,Growth,19.23,18/11/2014,,
GP,Growth,19.11,19/11/2014,,
GP,Growth,19.19,20/11/2014,,
GP,Growth,19.38,21/11/2014,,
GP,Growth,19.5,24/11/2014,,
GP,Growth,19.31,25/11/2014,,
GP,Growth,19.33,26/11/2014,,
GP,Growth,19.38,27/11/2014,,
GP,Growth,19.7,28/11/2014,,
GP,Growth,19.66,01/12/2014,,
GP,Growth,19.64,02/12/2014,,
GP,Growth,19.73,03/12/2014,,
GP,Growth,19.78,04/12/2014,,
GP,Growth,19.68,05/12/2014,,
GP,Growth,19.39,08/12/2014,,
GP,Growth,19.12,09/12/2014,,
GP,Growth,19.24,10/12/2014,,
GP,Growth,19.12,11/12/2014,,
GP,Growth,19.01,12/12/2014,,
GP,Growth,18.99,15/12/2014,,
GP,Growth,18.64,16/12/2014,,
GP,Growth,18.6,17/12/2014,,
GP,Growth,18.99,18/12/2014,,
GP,Growth,19.04,19/12/2014,,
GP,Growth,19.18,22/12/2014,,
GP,Growth,19.14,23/12/2014,,
GP,Growth,19.03,24/12/2014,,
GP,Growth,19.07,26/12/2014,,
GP,Growth,19.17,29/12/2014,,
GP,Growth,19.2,30/12/2014,,
GP,Growth,19.31,31/12/2014,,
GP,Growth,19.32,01/01/2015,,
GP,Growth,19.55,02/01/2015,,
GP,Growth,19.55,05/01/2015,,
GP,Growth,19.06,06/01/2015,,
GP,Growth,19.03,07/01/2015,,
GP,Growth,19.31,08/01/2015,,
GP,Growth,19.39,09/01/2015,,
GP,Growth,19.47,12/01/2015,,
GP,Growth,19.42,13/01/2015,,
GP,Growth,19.34,14/01/2015,,
GP,Growth,19.69,15/01/2015,,
GP,Growth,19.7,16/01/2015,,
GP,Growth,19.81,19/01/2015,,
GP,Growth,19.98,20/01/2015,,
GP,Growth,20.07,21/01/2015,,
GP,Growth,20.15,22/01/2015,,
GP,Growth,20.27,23/01/2015,,
GP,Growth,20.46,27/01/2015,,
GP,Growth,20.41,28/01/2015,,
GP,Growth,20.42,29/01/2015,,
GP,Growth,20.06,30/01/2015,,
GP,Growth,20.02,02/02/2015,,
GP,Growth,19.94,03/02/2015,,
GP,Growth,19.86,04/02/2015,,
GP,Growth,19.82,05/02/2015,,
GP,Growth,19.66,06/02/2015,,
GP,Growth,19.37,09/02/2015,,
GP,Growth,19.45,10/02/2015,,
GP,Growth,19.58,11/02/2015,,
GP,Growth,19.77,12/02/2015,,
GP,Growth,19.96,13/02/2015,,
GP,Growth,19.9,16/02/2015,,
GP,Growth,20.04,18/02/2015,,
GP,Growth,20.14,19/02/2015,,
GP,Growth,20.03,20/02/2015,,
GP,Growth,19.91,23/02/2015,,
GP,Growth,19.91,24/02/2015,,
GP,Growth,19.86,25/02/2015,,
GP,Growth,19.63,26/02/2015,,
GP,Growth,19.97,27/02/2015,,
GP,Growth,20.29,02/03/2015,,
GP,Growth,20.43,03/03/2015,,
GP,Growth,20.28,04/03/2015,,
GP,Growth,20.3,05/03/2015,,
GP,Growth,19.91,09/03/2015,,
GP,Growth,19.85,10/03/2015,,
GP,Growth,19.81,11/03/2015,,
GP,Growth,19.97,12/03/2015,,
GP,Growth,19.69,13/03/2015,,
GP,Growth,19.64,16/03/2015,,
GP,Growth,19.8,17/03/2015,,
GP,Growth,19.76,18/03/2015,,
GP,Growth,19.71,19/03/2015,,
GP,Growth,19.57,20/03/2015,,
GP,Growth,19.5,23/03/2015,,
GP,Growth,19.46,24/03/2015,,
GP,Growth,19.42,25/03/2015,,
GP,Growth,19.07,26/03/2015,,
GP,Growth,19.16,27/03/2015,,
GP,Growth,19.48,30/03/2015,,
GP,Growth,19.5,31/03/2015,,
GP,Growth,19.69,01/04/2015,,
GP,Growth,19.82,06/04/2015,,
GP,Growth,19.85,07/04/2015,,
GP,Growth,19.98,08/04/2015,,
GP,Growth,20.05,09/04/2015,,
GP,Growth,20.05,10/04/2015,,
GP,Growth,20.18,13/04/2015,,
GP,Growth,20.02,15/04/2015,,
GP,Growth,19.93,16/04/2015,,
GP,Growth,19.63,17/04/2015,,
GP,Growth,19.28,20/04/2015,,
GP,Growth,19.13,21/04/2015,,
GP,Growth,19.19,22/04/2015,,
GP,Growth,19.12,23/04/2015,,
GP,Growth,18.86,24/04/2015,,
GP,Growth,18.63,27/04/2015,,
GP,Growth,18.85,28/04/2015,,
GP,Growth,18.84,29/04/2015,,
GP,Growth,18.73,30/04/2015,,
GP,Growth,18.98,04/05/2015,,
GP,Growth,18.97,05/05/2015,,
GP,Growth,18.49,06/05/2015,,
GP,Growth,18.32,07/05/2015,,
GP,Growth,18.62,08/05/2015,,
GP,Growth,18.92,11/05/2015,,
GP,Growth,18.58,12/05/2015,,
GP,Growth,18.8,13/05/2015,,
GP,Growth,18.79,14/05/2015,,
GP,Growth,18.89,15/05/2015,,
GP,Growth,19.09,18/05/2015,,
GP,Growth,19.12,19/05/2015,,
GP,Growth,19.23,20/05/2015,,
GP,Growth,19.21,21/05/2015,,
GP,Growth,19.32,22/05/2015,,
GP,Growth,19.19,25/05/2015,,
GP,Growth,19.16,26/05/2015,,
GP,Growth,19.11,27/05/2015,,
GP,Growth,19.06,28/05/2015,,
GP,Growth,19.34,29/05/2015,,
GP,Growth,19.26,01/06/2015,,
GP,Growth,18.92,02/06/2015,,
GP,Growth,18.74,03/06/2015,,
GP,Growth,18.74,04/06/2015,,
GP,Growth,18.76,05/06/2015,,
GP,Growth,18.57,08/06/2015,,
GP,Growth,18.52,09/06/2015,,
GP,Growth,18.76,10/06/2015,,
GP,Growth,18.47,11/06/2015,,
GP,Growth,18.49,12/06/2015,,
GP,Growth,18.59,15/06/2015,,
GP,Growth,18.64,16/06/2015,,
GP,Growth,18.79,17/06/2015,,
GP,Growth,18.96,18/06/2015,,
GP,Growth,19,19/06/2015,,
GP,Growth,19.26,22/06/2015,,
GP,Growth,19.34,23/06/2015,,
GP,Growth,19.29,24/06/2015,,
GP,Growth,19.4,25/06/2015,,
GP,Growth,19.38,26/06/2015,,
GP,Growth,19.2,29/06/2015,,
GP,Growth,19.35,30/06/2015,,
GP,Growth,19.54,01/07/2015,,
GP,Growth,19.56,02/07/2015,,
GP,Growth,19.63,03/07/2015,,
GP,Growth,19.73,06/07/2015,,
GP,Growth,19.72,07/07/2015,,
GP,Growth,19.43,08/07/2015,,
GP,Growth,19.39,09/07/2015,,
GP,Growth,19.46,10/07/2015,,
GP,Growth,19.69,13/07/2015,,
GP,Growth,19.63,14/07/2015,,
GP,Growth,19.78,15/07/2015,,
GP,Growth,19.99,16/07/2015,,
GP,Growth,19.98,17/07/2015,,
GP,Growth,20.01,20/07/2015,,
GP,Growth,19.82,21/07/2015,,
GP,Growth,20.04,22/07/2015,,
GP,Growth,20,23/07/2015,,
GP,Growth,19.88,24/07/2015,,
GP,Growth,19.58,27/07/2015,,
GP,Growth,19.58,28/07/2015,,
GP,Growth,19.71,29/07/2015,,
GP,Growth,19.75,30/07/2015,,
GP,Growth,19.94,31/07/2015,,
GP,Growth,19.97,03/08/2015,,
GP,Growth,19.98,04/08/2015,,
GP,Growth,20.11,05/08/2015,,
GP,Growth,20.22,06/08/2015,,
GP,Growth,20.15,07/08/2015,,
GP,Growth,20.11,10/08/2015,,
GP,Growth,19.98,11/08/2015,,
GP,Growth,19.65,12/08/2015,,
GP,Growth,19.65,13/08/2015,,
GP,Growth,20.11,14/08/2015,,
GP,Growth,20.03,17/08/2015,,
GP,Growth,20.06,18/08/2015,,
GP,Growth,20.11,19/08/2015,,
GP,Growth,19.79,20/08/2015,,
GP,Growth,19.64,21/08/2015,,
GP,Growth,18.33,24/08/2015,,
GP,Growth,18.5,25/08/2015,,
GP,Growth,18.31,26/08/2015,,
GP,Growth,18.72,27/08/2015,,
GP,Growth,18.86,28/08/2015,,
GP,Growth,18.73,31/08/2015,,
GP,Growth,18.32,01/09/2015,,
GP,Growth,18.18,02/09/2015,,
GP,Growth,18.45,03/09/2015,,
GP,Growth,18.04,04/09/2015,,
GP,Growth,17.84,07/09/2015,,
GP,Growth,18.11,08/09/2015,,
GP,Growth,18.43,09/09/2015,,
GP,Growth,18.4,10/09/2015,,
GP,Growth,18.42,11/09/2015,,
GP,Growth,18.58,14/09/2015,,
GP,Growth,18.47,15/09/2015,,
GP,Growth,18.56,16/09/2015,,
GP,Growth,18.76,18/09/2015,,
GP,Growth,18.82,21/09/2015,,
GP,Growth,18.49,22/09/2015,,
GP,Growth,18.56,23/09/2015,,
GP,Growth,18.64,24/09/2015,,
GP,Growth,18.41,28/09/2015,,
GP,Growth,18.54,29/09/2015,,
GP,Growth,18.77,30/09/2015,,
GP,Growth,18.81,01/10/2015,,
GP,Growth,19.17,05/10/2015,,
GP,Growth,19.19,06/10/2015,,
GP,Growth,19.19,07/10/2015,,
GP,Growth,19.08,08/10/2015,,
GP,Growth,19.2,09/10/2015,,
GP,Growth,19.1,12/10/2015,,
GP,Growth,19.02,13/10/2015,,
GP,Growth,18.95,14/10/2015,,
GP,Growth,19.13,15/10/2015,,
GP,Growth,19.24,16/10/2015,,
GP,Growth,19.37,19/10/2015,,
GP,Growth,19.41,20/10/2015,,
GP,Growth,19.41,21/10/2015,,
GP,Growth,19.42,23/10/2015,,
GP,Growth,19.33,26/10/2015,,
GP,Growth,19.35,27/10/2015,,
GP,Growth,19.28,28/10/2015,,
GP,Growth,19.15,29/10/2015,,
GP,Growth,19.03,30/10/2015,,
GP,Growth,18.96,02/11/2015,,
GP,Growth,19.01,03/11/2015,,
GP,Growth,18.98,04/11/2015,,
GP,Growth,18.75,05/11/2015,,
GP,Growth,18.76,06/11/2015,,
GP,Growth,18.76,09/11/2015,,
GP,Growth,18.54,10/11/2015,,
GP,Growth,18.55,13/11/2015,,
GP,Growth,18.62,16/11/2015,,
GP,Growth,18.66,17/11/2015,,
GP,Growth,18.48,18/11/2015,,
GP,Growth,18.76,19/11/2015,,
GP,Growth,18.83,20/11/2015,,
GP,Growth,18.8,23/11/2015,,
GP,Growth,18.73,24/11/2015,,
GP,Growth,18.87,26/11/2015,,
GP,Growth,18.97,27/11/2015,,
GP,Growth,18.95,30/11/2015,,
GP,Growth,18.94,01/12/2015,,
GP,Growth,18.88,02/12/2015,,
GP,Growth,18.73,03/12/2015,,
GP,Growth,18.57,04/12/2015,,
GP,Growth,18.53,07/12/2015,,
GP,Growth,18.41,08/12/2015,,
GP,Growth,18.17,09/12/2015,,
GP,Growth,18.34,10/12/2015,,
GP,Growth,18.19,11/12/2015,,
GP,Growth,18.22,14/12/2015,,
GP,Growth,18.39,15/12/2015,,
GP,Growth,18.49,16/12/2015,,
GP,Growth,18.71,17/12/2015,,
GP,Growth,18.56,18/12/2015,,
GP,Growth,18.69,21/12/2015,,
GP,Growth,18.61,22/12/2015,,
GP,Growth,18.81,23/12/2015,,
GP,Growth,18.79,24/12/2015,,
GP,Growth,18.88,28/12/2015,,
GP,Growth,18.92,29/12/2015,,
GP,Growth,18.89,30/12/2015,,
GP,Growth,19.07,31/12/2015,,
GP,Growth,19.14,01/01/2016,,
GP,Growth,18.77,04/01/2016,,
GP,Growth,18.8,05/01/2016,,
GP,Growth,18.75,06/01/2016,,
GP,Growth,18.34,07/01/2016,,
GP,Growth,18.47,08/01/2016,,
GP,Growth,18.4,11/01/2016,,
GP,Growth,18.24,12/01/2016,,
GP,Growth,18.36,13/01/2016,,
GP,Growth,18.2,14/01/2016,,
GP,Growth,17.96,15/01/2016,,
GP,Growth,17.6,18/01/2016,,
GP,Growth,17.84,19/01/2016,,
GP,Growth,17.54,20/01/2016,,
GP,Growth,17.48,21/01/2016,,
GP,Growth,17.78,22/01/2016,,
GP,Growth,17.78,25/01/2016,,
GP,Growth,17.81,27/01/2016,,
GP,Growth,17.8,28/01/2016,,
GP,Growth,18.1,29/01/2016,,
GP,Growth,18.1,01/02/2016,,
GP,Growth,17.87,02/02/2016,,
GP,Growth,17.67,03/02/2016,,
GP,Growth,17.64,04/02/2016,,
GP,Growth,17.87,05/02/2016,,
GP,Growth,17.69,08/02/2016,,
GP,Growth,17.44,09/02/2016,,
GP,Growth,17.26,10/02/2016,,
GP,Growth,16.69,11/02/2016,,
GP,Growth,16.77,12/02/2016,,
GP,Growth,17.16,15/02/2016,,
GP,Growth,16.83,16/02/2016,,
GP,Growth,16.99,17/02/2016,,
GP,Growth,17.12,18/02/2016,,
GP,Growth,17.17,19/02/2016,,
GP,Growth,17.26,22/02/2016,,
GP,Growth,17.04,23/02/2016,,
GP,Growth,16.87,24/02/2016,,
GP,Growth,16.71,25/02/2016,,
GP,Growth,16.79,26/02/2016,,
GP,Growth,16.73,29/02/2016,,
GP,Growth,17.19,01/03/2016,,
GP,Growth,17.48,02/03/2016,,
GP,Growth,17.7,03/03/2016,,
GP,Growth,17.71,04/03/2016,,
GP,Growth,17.63,08/03/2016,,
GP,Growth,17.75,09/03/2016,,
GP,Growth,17.66,10/03/2016,,
GP,Growth,17.67,11/03/2016,,
GP,Growth,17.74,14/03/2016,,
GP,Growth,17.58,15/03/2016,,
GP,Growth,17.67,16/03/2016,,
GP,Growth,17.74,17/03/2016,,
GP,Growth,17.93,18/03/2016,,
GP,Growth,18.17,21/03/2016,,
GP,Growth,18.2,22/03/2016,,
GP,Growth,18.22,23/03/2016,,
GP,Growth,17.92,28/03/2016,,
GP,Growth,17.9,29/03/2016,,
GP,Growth,18.16,30/03/2016,,
GP,Growth,18.24,31/03/2016,,
GP,Growth,18.18,01/04/2016,,
GP,Growth,18.38,04/04/2016,,
GP,Growth,17.97,05/04/2016,,
GP,Growth,18.03,06/04/2016,,
GP,Growth,17.87,07/04/2016,,
GP,Growth,17.95,08/04/2016,,
GP,Growth,18.16,11/04/2016,,
GP,Growth,18.31,12/04/2016,,
GP,Growth,18.6,13/04/2016,,
GP,Growth,18.77,18/04/2016,,
GP,Growth,18.86,20/04/2016,,
GP,Growth,18.87,21/04/2016,,
GP,Growth,18.88,22/04/2016,,
GP,Growth,18.76,25/04/2016,,
GP,Growth,19.02,26/04/2016,,
GP,Growth,19.02,27/04/2016,,
GP,Growth,18.74,28/04/2016,,
GP,Growth,18.8,29/04/2016,,
GP,Growth,18.74,02/05/2016,,
GP,Growth,18.68,03/05/2016,,
GP,Growth,18.58,04/05/2016,,
GP,Growth,18.64,05/05/2016,,
GP,Growth,18.65,06/05/2016,,
GP,Growth,18.93,09/05/2016,,
GP,Growth,18.97,10/05/2016,,
GP,Growth,18.96,11/05/2016,,
GP,Growth,19.03,12/05/2016,,
GP,Growth,18.91,13/05/2016,,
GP,Growth,18.96,16/05/2016,,
GP,Growth,18.98,17/05/2016,,
GP,Growth,18.9,18/05/2016,,
GP,Growth,18.66,19/05/2016,,
GP,Growth,18.52,20/05/2016,,
GP,Growth,18.41,23/05/2016,,
GP,Growth,18.43,24/05/2016,,
GP,Growth,18.81,25/05/2016,,
GP,Growth,19.12,26/05/2016,,
GP,Growth,19.28,27/05/2016,,
GP,Growth,19.33,30/05/2016,,
GP,Growth,19.39,31/05/2016,,
GP,Growth,19.36,01/06/2016,,
GP,Growth,19.46,02/06/2016,,
GP,Growth,19.44,03/06/2016,,
GP,Growth,19.44,06/06/2016,,
GP,Growth,19.56,07/06/2016,,
GP,Growth,19.6,08/06/2016,,
GP,Growth,19.48,09/06/2016,,
GP,Growth,19.38,10/06/2016,,
GP,Growth,19.21,13/06/2016,,
GP,Growth,19.23,14/06/2016,,
GP,Growth,19.46,15/06/2016,,
GP,Growth,19.32,16/06/2016,,
GP,Growth,19.37,17/06/2016,,
GP,Growth,19.49,20/06/2016,,
GP,Growth,19.46,21/06/2016,,
GP,Growth,19.38,22/06/2016,,
GP,Growth,19.51,23/06/2016,,
GP,Growth,19.11,24/06/2016,,
GP,Growth,19.13,27/06/2016,,
GP,Growth,19.19,28/06/2016,,
GP,Growth,19.38,29/06/2016,,
GP,Growth,19.56,30/06/2016,,
GP,Growth,19.65,01/07/2016,,
GP,Growth,19.84,04/07/2016,,
GP,Growth,19.78,05/07/2016,,
GP,Growth,19.69,07/07/2016,,
GP,Growth,19.64,08/07/2016,,
GP,Growth,19.93,11/07/2016,,
GP,Growth,20.03,12/07/2016,,
GP,Growth,19.96,13/07/2016,,
GP,Growth,20.09,14/07/2016,,
GP,Growth,20.01,15/07/2016,,
GP,Growth,19.91,18/07/2016,,
GP,Growth,19.93,19/07/2016,,
GP,Growth,19.98,20/07/2016,,
GP,Growth,19.87,21/07/2016,,
GP,Growth,19.97,22/07/2016,,
GP,Growth,20.19,25/07/2016,,
GP,Growth,20.06,26/07/2016,,
GP,Growth,20.22,27/07/2016,,
GP,Growth,20.3,28/07/2016,,
GP,Growth,20.26,29/07/2016,,
GP,Growth,20.16,01/08/2016,,
GP,Growth,20.1,02/08/2016,,
GP,Growth,19.9,03/08/2016,,
GP,Growth,19.9,04/08/2016,,
GP,Growth,20.18,05/08/2016,,
GP,Growth,20.25,08/08/2016,,
GP,Growth,20.19,09/08/2016,,
GP,Growth,20.01,10/08/2016,,
GP,Growth,19.92,11/08/2016,,
GP,Growth,20.06,12/08/2016,,
GP,Growth,20.02,16/08/2016,,
GP,Growth,20.03,17/08/2016,,
GP,Growth,20.19,18/08/2016,,
GP,Growth,20.29,19/08/2016,,
GP,Growth,20.22,22/08/2016,,
GP,Growth,20.25,23/08/2016,,
GP,Growth,20.37,24/08/2016,,
GP,Growth,20.22,25/08/2016,,
GP,Growth,20.21,26/08/2016,,
GP,Growth,20.31,29/08/2016,,
GP,Growth,20.55,30/08/2016,,
GP,Growth,20.75,31/08/2016,,
GP,Growth,20.72,01/09/2016,,
GP,Growth,20.8,02/09/2016,,
GP,Growth,21.07,06/09/2016,,
GP,Growth,21.01,07/09/2016,,
GP,Growth,21.13,08/09/2016,,
GP,Growth,20.94,09/09/2016,,
GP,Growth,20.53,12/09/2016,,
GP,Growth,20.59,14/09/2016,,
GP,Growth,20.67,15/09/2016,,
GP,Growth,20.62,16/09/2016,,
GP,Growth,20.63,19/09/2016,,
GP,Growth,20.59,20/09/2016,,
GP,Growth,20.57,21/09/2016,,
GP,Growth,20.81,22/09/2016,,
GP,Growth,20.75,23/09/2016,,
GP,Growth,20.55,26/09/2016,,
GP,Growth,20.51,27/09/2016,,
GP,Growth,20.62,28/09/2016,,
GP,Growth,20.2,29/09/2016,,
GP,Growth,20.33,30/09/2016,,
GP,Growth,20.76,03/10/2016,,
GP,Growth,20.78,04/10/2016,,
GP,Growth,20.78,05/10/2016,,
GP,Growth,20.65,06/10/2016,,
GP,Growth,20.61,07/10/2016,,
GP,Growth,20.65,10/10/2016,,
GP,Growth,20.32,13/10/2016,,
GP,Growth,20.3,14/10/2016,,
GP,Growth,20.07,17/10/2016,,
GP,Growth,20.36,18/10/2016,,
GP,Growth,20.33,19/10/2016,,
GP,Growth,20.4,20/10/2016,,
GP,Growth,20.44,21/10/2016,,
GP,Growth,20.46,24/10/2016,,
GP,Growth,20.42,25/10/2016,,
GP,Growth,20.28,26/10/2016,,
GP,Growth,20.18,27/10/2016,,
GP,Growth,20.31,28/10/2016,,
GP,Growth,20.29,01/11/2016,,
GP,Growth,20.03,02/11/2016,,
GP,Growth,19.92,03/11/2016,,
GP,Growth,19.73,04/11/2016,,
GP,Growth,19.79,07/11/2016,,
GP,Growth,19.89,08/11/2016,,
GP,Growth,19.71,09/11/2016,,
GP,Growth,19.8,10/11/2016,,
GP,Growth,19.27,11/11/2016,,
GP,Growth,18.67,15/11/2016,,
GP,Growth,18.76,16/11/2016,,
GP,Growth,18.68,17/11/2016,,
GP,Growth,18.68,18/11/2016,,
GP,Growth,18.3,21/11/2016,,
GP,Growth,18.46,22/11/2016,,
GP,Growth,18.52,23/11/2016,,
GP,Growth,18.35,24/11/2016,,
GP,Growth,18.58,25/11/2016,,
GP,Growth,18.6,28/11/2016,,
GP,Growth,18.63,29/11/2016,,
GP,Growth,18.85,30/11/2016,,
GP,Growth,18.76,01/12/2016,,
GP,Growth,18.46,02/12/2016,,
GP,Growth,18.57,05/12/2016,,
GP,Growth,18.61,06/12/2016,,
GP,Growth,18.5,07/12/2016,,
GP,Growth,18.78,08/12/2016,,
GP,Growth,18.81,09/12/2016,,
GP,Growth,18.61,12/12/2016,,
GP,Growth,18.6,13/12/2016,,
GP,Growth,18.48,14/12/2016,,
GP,Growth,18.43,15/12/2016,,
GP,Growth,18.48,16/12/2016,,
GP,Growth,18.34,19/12/2016,,
GP,Growth,18.24,20/12/2016,,
GP,Growth,18.22,21/12/2016,,
GP,Growth,18.01,22/12/2016,,
GP,Growth,18.01,23/12/2016,,
GP,Growth,17.8,26/12/2016,,
GP,Growth,18.04,27/12/2016,,
GP,Growth,18.09,28/12/2016,,
GP,Growth,18.24,29/12/2016,,
GP,Growth,18.38,30/12/2016,,
GP,Growth,18.39,02/01/2017,,
GP,Growth,18.46,03/01/2017,,
GP,Growth,18.41,04/01/2017,,
GP,Growth,18.58,05/01/2017,,
GP,Growth,18.54,06/01/2017,,
GP,Growth,18.52,09/01/2017,,
GP,Growth,18.64,10/01/2017,,
GP,Growth,18.84,11/01/2017,,
GP,Growth,18.9,12/01/2017,,
GP,Growth,18.84,13/01/2017,,
GP,Growth,18.91,16/01/2017,,
GP,Growth,18.92,17/01/2017,,
GP,Growth,19.04,18/01/2017,,
GP,Growth,19.08,19/01/2017,,
GP,Growth,18.87,20/01/2017,,
GP,Growth,18.97,23/01/2017,,
GP,Growth,19.15,24/01/2017,,
GP,Growth,19.42,25/01/2017,,
GP,Growth,19.52,27/01/2017,,
GP,Growth,19.48,30/01/2017,,
GP,Growth,19.3,31/01/2017,,
GP,Growth,19.73,01/02/2017,,
GP,Growth,19.78,02/02/2017,,
GP,Growth,19.8,03/02/2017,,
GP,Growth,20.01,06/02/2017,,
GP,Growth,20.03,07/02/2017,,
GP,Growth,20,08/02/2017,,
GP,Growth,20.01,09/02/2017,,
GP,Growth,20.02,10/02/2017,,
GP,Growth,19.98,13/02/2017,,
GP,Growth,19.91,14/02/2017,,
GP,Growth,19.75,15/02/2017,,
GP,Growth,19.9,16/02/2017,,
GP,Growth,20.02,17/02/2017,,
GP,Growth,20.13,20/02/2017,,
GP,Growth,20.15,21/02/2017,,
GP,Growth,20.12,22/02/2017,,
GP,Growth,20.15,23/02/2017,,
GP,Growth,19.99,27/02/2017,,
GP,Growth,20.03,28/02/2017,,
GP,Growth,20.13,01/03/2017,,
GP,Growth,19.97,02/03/2017,,
GP,Growth,19.91,03/03/2017,,
GP,Growth,20.04,06/03/2017,,
GP,Growth,19.97,07/03/2017,,
GP,Growth,19.97,08/03/2017,,
GP,Growth,20,09/03/2017,,
GP,Growth,19.99,10/03/2017,,
GP,Growth,20.32,14/03/2017,,
GP,Growth,20.37,15/03/2017,,
GP,Growth,20.56,16/03/2017,,
GP,Growth,20.53,17/03/2017,,
GP,Growth,20.54,20/03/2017,,
GP,Growth,20.71,21/03/2017,,
GP,Growth,20.54,22/03/2017,,
GP,Growth,20.67,23/03/2017,,
GP,Growth,20.71,24/03/2017,,
GP,Growth,20.64,27/03/2017,,
GP,Growth,20.77,28/03/2017,,
GP,Growth,20.85,29/03/2017,,
GP,Growth,20.92,30/03/2017,,
GP,Growth,20.91,31/03/2017,,
GP,Growth,21.04,03/04/2017,,
GP,Growth,21.13,05/04/2017,,
GP,Growth,21.14,06/04/2017,,
GP,Growth,21.1,07/04/2017,,
GP,Growth,21.17,10/04/2017,,
GP,Growth,21.31,11/04/2017,,
GP,Growth,21.26,12/04/2017,,
GP,Growth,21.24,13/04/2017,,
GP,Growth,21.18,17/04/2017,,
GP,Growth,21.07,18/04/2017,,
GP,Growth,21.11,19/04/2017,,
GP,Growth,21.25,20/04/2017,,
GP,Growth,21.22,21/04/2017,,
GP,Growth,21.47,24/04/2017,,
GP,Growth,21.65,25/04/2017,,
GP,Growth,21.78,26/04/2017,,
GP,Growth,21.75,27/04/2017,,
